month,order_date,identifier,order_num,sub_order_num,order_status,manifesttime,sup_name,state,pin,reseller_state,reseller_pin,gstin,hsn_code,gst_amount,gst_rate,end_customer_pin,end_customer_state,meesho_price,net_commission,commission_gst,adj,shipping_charges_total,quantity,penalty,cancel_return_date,gst,taxable_shipping,shipping_gst_18_percent,meesho_price_plus_shipping_charges_total,tcs_taxable_amount,end_customer_state_new,financial_year,month_number,supplier_id
2023-06-01,2023-06-21,8icvx,157537643009,157537643009_1,rto,2023-06-21,AFLOAT,Gujarat,383315,Kerala,null,24ABVFA4063H1ZA,540710,14.72000000000000,5.00,679324,Kerala,309,0.000000000000000000,0.00000000000000,72,0,1,0.0,2023-06-30,1.050000,68.5714285714286,12.342857142857142,309,294.2857142857143,KERALA,2023,6,188451
null,2023-06-11,8icvx,342763580947,342763580947_1,Cancelled,2023-06-11,AFLOAT,Gujarat,383315,Uttar Pradesh,212305,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,212307,Uttar Pradesh,219,0.000000000000000000,0.00000000000000,0,80,1,null,2023-06-12,1.050000,76.1904761904762,13.714285714285714,299,284.7619047619048,UTTAR PRADESH,2023,6,188451
2023-06-01,2023-06-21,8icvx,945265280520,945265280520_1,Return,2023-06-21,AFLOAT,Gujarat,383315,Andhra Pradesh,520004,24ABVFA4063H1ZA,500720,14.00000000000000,5.00,520003,Andhra Pradesh,294,0.000000000000000000,0.00000000000000,90,0,1,0.0,2023-06-29,1.050000,66.6666666666667,11.999999999999998,274,260.9523809523810,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-08,8icvx,784796696144,784796696144_1,rto,2023-06-08,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,500720,13.96000000000000,5.00,517541,Andhra Pradesh,293,0.000000000000000000,0.00000000000000,88,0,1,0.0,2023-06-19,1.050000,83.8095238095238,15.085714285714285,293,279.0476190476190,ANDHRA PRADESH,2023,6,188451
null,2023-06-06,8icvx,460120341107,460120341107_1,Cancelled,2023-06-06,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,15.38000000000000,5.00,522601,Andhra Pradesh,323,0.000000000000000000,0.00000000000000,105,0,1,null,2023-06-07,1.050000,100.0000000000000,18.000000000000000,323,307.6190476190476,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-08,8icvx,988741325405,988741325405_1,Return,2023-06-08,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,500720,13.00000000000000,5.00,522601,Andhra Pradesh,273,0.000000000000000000,0.00000000000000,62,0,1,0.0,2023-06-16,1.050000,59.0476190476190,10.628571428571428,273,260.0000000000000,ANDHRA PRADESH,2023,6,188451
2023-05-01,2023-05-22,8icvx,830686082586,830686082586_1,Return,2023-05-22,AFLOAT,Gujarat,383315,Karnataka,560076,24ABVFA4063H1ZA,540710,18.20000000000000,5.00,560076,Karnataka,382,0.000000000000000000,0.00000000000000,113,0,1,0.0,2023-06-03,1.050000,107.6190476190476,19.371428571428570,382,363.8095238095238,KARNATAKA,2023,6,188451
2023-06-01,2023-05-31,8icvx,997267548633,997267548633_1,Return,2023-05-31,AFLOAT,Gujarat,383315,Chhattisgarh,null,24ABVFA4063H1ZA,5407,15.10000000000000,5.00,495009,Chhattisgarh,317,0.000000000000000000,0.00000000000000,102,0,1,0.0,2023-06-07,1.050000,97.1428571428571,17.485714285714284,317,301.9047619047619,CHHATTISGARH,2023,6,188451
2023-06-01,2023-06-08,8icvx,777553814528,777553814528_1,rto,2023-06-08,AFLOAT,Gujarat,383315,Andhra Pradesh,534124,24ABVFA4063H1ZA,500720,13.76000000000000,5.00,534124,Andhra Pradesh,289,0.000000000000000000,0.00000000000000,88,0,1,0.0,2023-06-24,1.050000,83.8095238095238,15.085714285714285,289,275.2380952380952,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-03,8icvx,230663442664,230663442664_1,Return,2023-06-04,AFLOAT,Gujarat,383315,Chandigarh,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,134109,Chandigarh,219,0.000000000000000000,0.00000000000000,0,72,1,0.0,2023-06-11,1.050000,68.5714285714286,12.342857142857142,291,277.1428571428571,HARYANA,2023,6,188451
2023-05-01,2023-05-21,8icvx,255851135753,255851135753_1,rto,2023-05-21,AFLOAT,Gujarat,383315,Andhra Pradesh,523279,24ABVFA4063H1ZA,500720,13.82000000000000,5.00,523279,Andhra Pradesh,290,0.000000000000000000,0.00000000000000,88,0,1,0.0,2023-06-03,1.050000,83.8095238095238,15.085714285714285,290,276.1904761904762,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-05,8icvx,409409858901,409409858901_1,rto,2023-06-05,AFLOAT,Gujarat,383315,Andhra Pradesh,534124,24ABVFA4063H1ZA,500720,13.00000000000000,5.00,534124,Andhra Pradesh,273,0.000000000000000000,0.00000000000000,64,0,1,0.0,2023-06-21,1.050000,60.9523809523810,10.971428571428570,273,260.0000000000000,ANDHRA PRADESH,2023,6,188451
2023-05-01,2023-05-29,8icvx,752285177832,752285177832_1,Return,2023-05-29,AFLOAT,Gujarat,383315,Uttarakhand,263153,24ABVFA4063H1ZA,540710,15.44000000000000,5.00,263160,Uttarakhand,324,0.000000000000000000,0.00000000000000,105,0,1,0.0,2023-06-06,1.050000,100.0000000000000,18.000000000000000,324,308.5714285714286,UTTARAKHAND,2023,6,188451
2023-06-01,2023-06-10,8icvx,296849615445,296849615445_1,rto,2023-06-11,AFLOAT,Gujarat,383315,Maharashtra,null,24ABVFA4063H1ZA,500720,13.00000000000000,5.00,413701,Maharashtra,273,0.000000000000000000,0.00000000000000,62,0,1,0.0,2023-06-27,1.050000,59.0476190476190,10.628571428571428,273,260.0000000000000,MAHARASHTRA,2023,6,188451
2023-05-01,2023-05-22,8icvx,549301801325,549301801325_1,rto,2023-05-22,AFLOAT,Gujarat,383315,Maharashtra,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,401101,Maharashtra,218,0.000000000000000000,0.00000000000000,0,65,1,0.0,2023-06-02,1.050000,61.9047619047619,11.142857142857142,283,269.5238095238095,MAHARASHTRA,2023,6,188451
null,2023-05-31,8icvx,998792203243,998792203243_1,rto,2023-05-31,AFLOAT,Gujarat,383315,Karnataka,583104,24ABVFA4063H1ZA,500720,14.34000000000000,5.00,583104,Karnataka,301,0.000000000000000000,0.00000000000000,64,0,1,null,2023-06-01,1.050000,60.9523809523810,10.971428571428570,301,286.6666666666666,KARNATAKA,2023,6,188451
2023-05-01,2023-05-27,8icvx,903539707667,903539707667_1,rto,2023-05-27,AFLOAT,Gujarat,383315,MP,456010,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,456010,MP,219,0.000000000000000000,0.00000000000000,0,78,1,0.0,2023-06-01,1.050000,74.2857142857143,13.371428571428570,297,282.8571428571428,MADHYA PRADESH,2023,6,188451
2023-06-01,2023-06-05,8icvx,485703775718,485703775718_1,rto,2023-06-05,AFLOAT,Gujarat,383315,Andhra Pradesh,533102,24ABVFA4063H1ZA,500720,13.96000000000000,5.00,533102,Andhra Pradesh,293,0.000000000000000000,0.00000000000000,88,0,1,0.0,2023-06-09,1.050000,83.8095238095238,15.085714285714285,293,279.0476190476190,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-03,8icvx,358391808910,358391808910_1,Return,2023-06-03,AFLOAT,Gujarat,383315,Bihar,null,24ABVFA4063H1ZA,540704,14.24000000000000,5.00,851202,Bihar,299,0.000000000000000000,0.00000000000000,63,0,1,0.0,2023-06-10,1.050000,60.0000000000000,10.799999999999999,299,284.7619047619048,BIHAR,2023,6,188451
2023-05-01,2023-05-25,8icvx,479477624558,479477624558_1,Return,2023-05-25,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,614902,Tamil Nadu,218,0.000000000000000000,0.00000000000000,0,65,1,0.0,2023-06-04,1.050000,61.9047619047619,11.142857142857142,283,269.5238095238095,TAMIL NADU,2023,6,188451
2023-05-01,2023-05-30,8icvx,215086766166,215086766166_1,rto,2023-05-30,AFLOAT,Gujarat,383315,Maharashtra,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,422101,Maharashtra,218,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-02,1.050000,75.2380952380952,13.542857142857143,297,282.8571428571428,MAHARASHTRA,2023,6,188451
null,2023-06-11,8icvx,945007485865,945007485865_1,rto,2023-06-11,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,535547,Andhra Pradesh,218,0.000000000000000000,0.00000000000000,0,80,1,null,2023-06-18,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-07,8icvx,324455723855,324455723855_1,Return,2023-06-07,AFLOAT,Gujarat,383315,Rajasthan,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,335524,Rajasthan,219,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-13,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,RAJASTHAN,2023,6,188451
2023-06-01,2023-06-21,8icvx,752383344739,752383344739_1,Return,2023-06-21,AFLOAT,Gujarat,383315,Bihar,847229,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,847235,Bihar,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-30,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,BIHAR,2023,6,188451
2023-06-01,2023-06-13,8icvx,783981921439,783981921439_1,rto,2023-06-13,AFLOAT,Gujarat,383315,Karnataka,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,563134,Karnataka,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-20,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,KARNATAKA,2023,6,188451
2023-06-01,2023-06-13,8icvx,397539624577,397539624577_1,rto,2023-06-14,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,15.38000000000000,5.00,522006,Andhra Pradesh,323,0.000000000000000000,0.00000000000000,104,0,1,0.0,2023-06-23,1.050000,99.0476190476190,17.828571428571426,323,307.6190476190476,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-04,8icvx,262678554993,262678554993_1,rto,2023-06-04,AFLOAT,Gujarat,383315,Telangana,null,24ABVFA4063H1ZA,500720,13.68000000000000,5.00,508266,Telangana,287,0.000000000000000000,0.00000000000000,64,0,1,0.0,2023-06-20,1.050000,60.9523809523810,10.971428571428570,287,273.3333333333333,TELANGANA,2023,6,188451
2023-05-01,2023-05-30,8icvx,725019362028,725019362028_1,Return,2023-05-31,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,500720,14.34000000000000,5.00,521211,Andhra Pradesh,301,0.000000000000000000,0.00000000000000,64,0,1,0.0,2023-06-11,1.050000,60.9523809523810,10.971428571428570,301,286.6666666666666,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-22,8icvx,443646777187,443646777187_1,rto,2023-06-23,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,500720,14.24000000000000,5.00,521120,Andhra Pradesh,299,0.000000000000000000,0.00000000000000,66,0,1,0.0,2023-06-28,1.050000,62.8571428571429,11.314285714285713,299,284.7619047619048,ANDHRA PRADESH,2023,6,188451
2023-05-01,2023-05-27,8icvx,454848151272,454848151272_1,rto,2023-05-27,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,500720,14.72000000000000,5.00,532404,Andhra Pradesh,309,0.000000000000000000,0.00000000000000,104,0,1,0.0,2023-06-04,1.050000,99.0476190476190,17.828571428571426,309,294.2857142857143,ANDHRA PRADESH,2023,6,188451
2023-05-01,2023-05-30,8icvx,784064354632,784064354632_1,Return,2023-05-30,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,500720,14.34000000000000,5.00,530004,Andhra Pradesh,301,0.000000000000000000,0.00000000000000,64,0,1,0.0,2023-06-08,1.050000,60.9523809523810,10.971428571428570,301,286.6666666666666,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-02,8icvx,560426298577,560426298577_1,rto,2023-06-03,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,500720,14.34000000000000,5.00,523264,Andhra Pradesh,301,0.000000000000000000,0.00000000000000,64,0,1,0.0,2023-06-12,1.050000,60.9523809523810,10.971428571428570,301,286.6666666666666,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-21,8icvx,660655287200,660655287200_1,Return,2023-06-21,AFLOAT,Gujarat,383315,West Bengal,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,713339,West Bengal,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-29,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,WEST BENGAL,2023,6,188451
2023-06-01,2023-06-06,8icvx,388127761726,388127761726_1,rto,2023-06-06,AFLOAT,Gujarat,383315,Telangana,null,24ABVFA4063H1ZA,500720,13.96000000000000,5.00,503301,Telangana,293,0.000000000000000000,0.00000000000000,88,0,1,0.0,2023-06-12,1.050000,83.8095238095238,15.085714285714285,293,279.0476190476190,TELANGANA,2023,6,188451
2023-06-01,2023-06-14,8icvx,403008258959,403008258959_1,Return,2023-06-14,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,606205,Tamil Nadu,218,0.000000000000000000,0.00000000000000,0,73,1,0.0,2023-06-24,1.050000,69.5238095238095,12.514285714285712,291,277.1428571428571,TAMIL NADU,2023,6,188451
2023-05-01,2023-05-22,8icvx,451811650859,451811650859_1,rto,2023-05-22,AFLOAT,Gujarat,383315,Tamil Nadu,636204,24ABVFA4063H1ZA,500720,13.24000000000000,5.00,636204,Tamil Nadu,278,0.000000000000000000,0.00000000000000,74,0,1,0.0,2023-06-02,1.050000,70.4761904761905,12.685714285714283,278,264.7619047619048,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-05,8icvx,438458492755,438458492755_1,Return,2023-06-05,AFLOAT,Gujarat,383315,Telangana,507121,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,507121,Telangana,219,0.000000000000000000,0.00000000000000,0,63,1,0.0,2023-06-13,1.050000,60.0000000000000,10.799999999999999,282,268.5714285714286,TELANGANA,2023,6,188451
2023-05-01,2023-05-24,8icvx,483651228070,483651228070_1,Return,2023-05-24,AFLOAT,Gujarat,383315,Andhra Pradesh,515671,24ABVFA4063H1ZA,500720,14.90000000000000,5.00,517325,Andhra Pradesh,313,0.000000000000000000,0.00000000000000,74,0,1,0.0,2023-06-03,1.050000,54.2857142857143,9.771428571428570,296,281.9047619047619,ANDHRA PRADESH,2023,6,188451
2023-05-01,2023-05-27,8icvx,712320999918,712320999918_1,rto,2023-05-27,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,517167,Andhra Pradesh,219,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-04,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,ANDHRA PRADESH,2023,6,188451
null,2023-06-03,8icvx,899970746455,899970746455_1,Cancelled,2023-06-03,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,517415,Andhra Pradesh,218,0.000000000000000000,0.00000000000000,0,79,1,null,2023-06-03,1.050000,75.2380952380952,13.542857142857143,297,282.8571428571428,ANDHRA PRADESH,2023,6,188451
2023-05-01,2023-05-25,8icvx,475806321876,475806321876_1,Return,2023-05-25,AFLOAT,Gujarat,383315,Rajasthan,321606,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,302012,Rajasthan,219,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-02,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,RAJASTHAN,2023,6,188451
2023-06-01,2023-06-14,8icvx,276364811964,276364811964_1,rto,2023-06-14,AFLOAT,Gujarat,383315,Bihar,854317,24ABVFA4063H1ZA,540710,15.38000000000000,5.00,854317,Bihar,323,0.000000000000000000,0.00000000000000,104,0,1,0.0,2023-06-24,1.050000,99.0476190476190,17.828571428571426,323,307.6190476190476,BIHAR,2023,6,188451
2023-05-01,2023-05-27,8icvx,996903811270,996903811270_1,rto,2023-05-28,AFLOAT,Gujarat,383315,Telangana,509125,24ABVFA4063H1ZA,540710,16.34000000000000,5.00,502032,Telangana,343,0.000000000000000000,0.00000000000000,105,0,1,0.0,2023-06-07,1.050000,100.0000000000000,18.000000000000000,343,326.6666666666666,TELANGANA,2023,6,188451
2023-06-01,2023-06-06,8icvx,834763889719,834763889719_1,rto,2023-06-06,AFLOAT,Gujarat,383315,Uttar Pradesh,233227,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,233227,Uttar Pradesh,219,0.000000000000000000,0.00000000000000,0,72,1,0.0,2023-06-13,1.050000,68.5714285714286,12.342857142857142,291,277.1428571428571,UTTAR PRADESH,2023,6,188451
2023-05-01,2023-05-22,8icvx,380838418198,380838418198_1,rto,2023-05-22,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,534450,Andhra Pradesh,219,0.000000000000000000,0.00000000000000,0,72,1,0.0,2023-06-05,1.050000,68.5714285714286,12.342857142857142,291,277.1428571428571,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-23,8icvx,798489902951,798489902951_1,rto,2023-06-23,AFLOAT,Gujarat,383315,Andhra Pradesh,533437,24ABVFA4063H1ZA,500720,13.06000000000000,5.00,533437,Andhra Pradesh,274,0.000000000000000000,0.00000000000000,64,0,1,0.0,2023-06-29,1.050000,60.9523809523810,10.971428571428570,274,260.9523809523810,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-15,8icvx,738685172130,738685172130_1,rto,2023-06-16,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,518124,Andhra Pradesh,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-27,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-12,8icvx,708915974973,708915974973_1,rto,2023-06-12,AFLOAT,Gujarat,383315,Bihar,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,801112,Bihar,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-22,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,BIHAR,2023,6,188451
null,2023-06-03,8icvx,949348074662,949348074662_1,Cancelled,2023-06-04,AFLOAT,Gujarat,383315,Telangana,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,507001,Telangana,219,0.000000000000000000,0.00000000000000,0,79,1,null,2023-06-04,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,TELANGANA,2023,6,188451
2023-05-01,2023-05-26,8icvx,329829842713,329829842713_1,rto,2023-05-27,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,600062,Tamil Nadu,219,0.000000000000000000,0.00000000000000,0,63,1,0.0,2023-06-13,1.050000,60.0000000000000,10.799999999999999,282,268.5714285714286,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-02,8icvx,978374765643,978374765643_1,rto,2023-06-03,AFLOAT,Gujarat,383315,Uttar Pradesh,273408,24ABVFA4063H1ZA,5407,15.06000000000000,5.00,273408,Uttar Pradesh,316,0.000000000000000000,0.00000000000000,104,0,1,0.0,2023-06-08,1.050000,99.0476190476190,17.828571428571426,316,300.9523809523810,UTTAR PRADESH,2023,6,188451
2023-05-01,2023-05-25,8icvx,451309582112,451309582112_1,rto,2023-05-25,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,500720,13.96000000000000,5.00,517507,Andhra Pradesh,293,0.000000000000000000,0.00000000000000,88,0,1,0.0,2023-06-12,1.050000,83.8095238095238,15.085714285714285,293,279.0476190476190,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-02,8icvx,765787932047,765787932047_1,Return,2023-06-03,AFLOAT,Gujarat,383315,Andhra Pradesh,517112,24ABVFA4063H1ZA,500720,13.96000000000000,5.00,517112,Andhra Pradesh,293,0.000000000000000000,0.00000000000000,88,0,1,0.0,2023-06-18,1.050000,83.8095238095238,15.085714285714285,293,279.0476190476190,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-20,8icvx,720886989750,720886989750_1,Return,2023-06-20,AFLOAT,Gujarat,383315,Jharkhand,816107,24ABVFA4063H1ZA,540710,15.24000000000000,5.00,816107,Jharkhand,320,0.000000000000000000,0.00000000000000,82,0,1,0.0,2023-06-29,1.050000,78.0952380952381,14.057142857142855,320,304.7619047619048,JHARKHAND,2023,6,188451
2023-06-01,2023-06-15,8icvx,483620793385,483620793385_1,Return,2023-06-15,AFLOAT,Gujarat,383315,Madhya Pradesh,465683,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,465683,Madhya Pradesh,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-21,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,MADHYA PRADESH,2023,6,188451
2023-05-01,2023-05-22,8icvx,875182312390,875182312390_1,rto,2023-05-22,AFLOAT,Gujarat,383315,Andhra Pradesh,521229,24ABVFA4063H1ZA,500720,14.76000000000000,5.00,521229,Andhra Pradesh,310,0.000000000000000000,0.00000000000000,104,0,1,0.0,2023-06-08,1.050000,99.0476190476190,17.828571428571426,310,295.2380952380952,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-07,8icvx,347637094798,347637094798_1,rto,2023-06-07,AFLOAT,Gujarat,383315,Andhra Pradesh,533401,24ABVFA4063H1ZA,540710,16.48000000000000,5.00,533401,Andhra Pradesh,346,0.000000000000000000,0.00000000000000,128,0,1,0.0,2023-06-14,1.050000,121.9047619047619,21.942857142857140,346,329.5238095238095,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-14,8icvx,884297534064,884297534064_1,rto,2023-06-14,AFLOAT,Gujarat,383315,Madhya Pradesh,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,480997,Madhya Pradesh,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-27,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,MADHYA PRADESH,2023,6,188451
2023-05-01,2023-05-22,8icvx,706676547590,706676547590_1,rto,2023-05-22,AFLOAT,Gujarat,383315,Rajasthan,311022,24ABVFA4063H1ZA,540710,10.48000000000000,5.00,311204,Rajasthan,220,0.000000000000000000,0.00000000000000,0,63,1,0.0,2023-06-01,1.050000,60.0000000000000,10.799999999999999,283,269.5238095238095,RAJASTHAN,2023,6,188451
2023-06-01,2023-06-07,8icvx,172403062504,172403062504_1,rto,2023-06-07,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,500720,14.30000000000000,5.00,631701,Tamil Nadu,300,0.000000000000000000,0.00000000000000,64,0,1,0.0,2023-06-16,1.050000,60.9523809523810,10.971428571428570,300,285.7142857142857,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-13,8icvx,388133925596,388133925596_1,Return,2023-06-13,AFLOAT,Gujarat,383315,Madhya Pradesh,null,24ABVFA4063H1ZA,540710,15.38000000000000,5.00,477117,Madhya Pradesh,323,0.000000000000000000,0.00000000000000,104,0,1,0.0,2023-06-21,1.050000,99.0476190476190,17.828571428571426,323,307.6190476190476,MADHYA PRADESH,2023,6,188451
2023-06-01,2023-06-10,8icvx,497274854175,497274854175_1,rto,2023-06-10,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,500720,13.96000000000000,5.00,625512,Tamil Nadu,293,0.000000000000000000,0.00000000000000,88,0,1,0.0,2023-06-19,1.050000,83.8095238095238,15.085714285714285,293,279.0476190476190,TAMIL NADU,2023,6,188451
2023-06-01,2023-05-31,8icvx,924286814219,924286814219_1,Return,2023-05-31,AFLOAT,Gujarat,383315,Telangana,508204,24ABVFA4063H1ZA,5407,13.72000000000000,5.00,508204,Telangana,288,0.000000000000000000,0.00000000000000,104,0,1,0.0,2023-06-08,1.050000,99.0476190476190,17.828571428571426,288,274.2857142857143,TELANGANA,2023,6,188451
2023-06-01,2023-06-22,8icvx,414037703509,414037703509_1,Return,2023-06-22,AFLOAT,Gujarat,383315,Maharashtra,null,24ABVFA4063H1ZA,540710,13.52000000000000,5.00,412201,Maharashtra,284,0.000000000000000000,0.00000000000000,65,0,1,0.0,2023-06-28,1.050000,61.9047619047619,11.142857142857142,284,270.4761904761905,MAHARASHTRA,2023,6,188451
2023-06-01,2023-06-22,8icvx,755335404745,755335404745_1,rto,2023-06-22,AFLOAT,Gujarat,383315,Jharkhand,833215,24ABVFA4063H1ZA,500720,15.86000000000000,5.00,833215,Jharkhand,333,0.000000000000000000,0.00000000000000,104,0,1,0.0,2023-06-29,1.050000,99.0476190476190,17.828571428571426,333,317.1428571428571,JHARKHAND,2023,6,188451
2023-06-01,2023-06-22,8icvx,802815194462,802815194462_1,rto,2023-06-23,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,540710,14.72000000000000,5.00,638301,Tamil Nadu,309,0.000000000000000000,0.00000000000000,72,0,1,0.0,2023-06-29,1.050000,68.5714285714286,12.342857142857142,309,294.2857142857143,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-13,8icvx,691759468356,691759468356_1,rto,2023-06-13,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,500720,14.30000000000000,5.00,638656,Tamil Nadu,300,0.000000000000000000,0.00000000000000,65,0,1,0.0,2023-06-20,1.050000,61.9047619047619,11.142857142857142,300,285.7142857142857,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-09,8icvx,707931741288,707931741288_1,rto,2023-06-09,AFLOAT,Gujarat,383315,Tamil Nadu,635301,24ABVFA4063H1ZA,500720,14.00000000000000,5.00,635301,Tamil Nadu,294,0.000000000000000000,0.00000000000000,64,0,1,0.0,2023-06-14,1.050000,60.9523809523810,10.971428571428570,294,280.0000000000000,TAMIL NADU,2023,6,188451
